,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
439,PTT,2018-03-08 00:00:00+00:00,51.75,52.25,51.5,51.75,"41,694,900",51.75,52.25,51.5,51.75,"41,694,900",0,1
440,PTT,2018-06-08 00:00:00+00:00,51.5,52.25,51.25,52,"39,754,800",51.5,52.25,51.25,52,"39,754,800",0,1
441,PTT,2018-07-08 00:00:00+00:00,52.25,52.5,51.25,51.75,"58,994,400",52.25,52.5,51.25,51.75,"58,994,400",0,1
442,PTT,2018-08-08 00:00:00+00:00,53,53,52.25,52.25,"82,988,200",53,53,52.25,52.25,"82,988,200",0,1
443,PTT,2018-09-08 00:00:00+00:00,52.5,53,52.5,52.5,"50,597,000",52.5,53,52.5,52.5,"50,597,000",0,1
444,PTT,2018-10-08 00:00:00+00:00,51.75,52.75,51.75,52.25,"47,011,600",51.75,52.75,51.75,52.25,"47,011,600",0,1
445,PTT,2018-08-14 00:00:00+00:00,51.75,52,51,51.5,"58,340,400",51.75,52,51,51.5,"58,340,400",0,1
446,PTT,2018-08-15 00:00:00+00:00,51,51.75,50.75,51.5,"52,610,500",51,51.75,50.75,51.5,"52,610,500",0,1
447,PTT,2018-08-16 00:00:00+00:00,50.5,50.75,49.5,50.5,"94,396,000",50.5,50.75,49.5,50.5,"94,396,000",0,1
448,PTT,2018-08-17 00:00:00+00:00,51.5,52,51,51,"70,988,500",51.5,52,51,51,"70,988,500",0,1
449,PTT,2018-08-20 00:00:00+00:00,52.25,52.5,52,52,"34,657,600",52.25,52.5,52,52,"34,657,600",0,1
450,PTT,2018-08-21 00:00:00+00:00,51.75,52.75,51.5,52.5,"75,318,000",51.75,52.75,51.5,52.5,"75,318,000",0,1
451,PTT,2018-08-22 00:00:00+00:00,51.75,52.5,51.25,51.75,"68,004,900",51.75,52.5,51.25,51.75,"68,004,900",0,1
452,PTT,2018-08-23 00:00:00+00:00,52,52.5,51.75,52.25,"50,542,900",52,52.5,51.75,52.25,"50,542,900",0,1
453,PTT,2018-08-24 00:00:00+00:00,51.75,52.25,51.5,51.75,"55,900,700",51.75,52.25,51.5,51.75,"55,900,700",0,1
454,PTT,2018-08-27 00:00:00+00:00,52,52.25,51.75,52,"51,157,200",52,52.25,51.75,52,"51,157,200",0,1
455,PTT,2018-08-28 00:00:00+00:00,52.5,53,52.25,52.25,"92,789,300",52.5,53,52.25,52.25,"92,789,300",0,1
456,PTT,2018-08-29 00:00:00+00:00,52.5,52.5,52,52.5,"57,306,100",52.5,52.5,52,52.5,"57,306,100",0,1
457,PTT,2018-08-30 00:00:00+00:00,52,52.75,52,52.5,"49,662,200",52,52.75,52,52.5,"49,662,200",0,1
458,PTT,2018-08-31 00:00:00+00:00,52.5,52.5,51.75,51.75,"54,766,500",52.5,52.5,51.75,51.75,"54,766,500",0.73,1
459,PTT,2018-03-09 00:00:00+00:00,52.75,52.75,52.25,52.5,"37,571,700",52.75,52.75,52.25,52.5,"37,571,700",0,1
460,PTT,2018-04-09 00:00:00+00:00,52.25,53,52.25,52.75,"78,851,600",52.25,53,52.25,52.75,"78,851,600",0,1
461,PTT,2018-05-09 00:00:00+00:00,50.5,52,50.5,51.75,"81,497,900",50.5,52,50.5,51.75,"81,497,900",0,1
462,PTT,2018-06-09 00:00:00+00:00,50.5,50.5,49.75,50.5,"75,705,800",50.5,50.5,49.75,50.5,"75,705,800",0,1
463,PTT,2018-07-09 00:00:00+00:00,50,50.25,49.5,50.25,"61,471,900",50,50.25,49.5,50.25,"61,471,900",0,1
464,PTT,2018-10-09 00:00:00+00:00,50.25,50.25,49.5,50,"34,077,100",50.25,50.25,49.5,50,"34,077,100",0,1
465,PTT,2018-11-09 00:00:00+00:00,48.75,50.25,48.75,50,"89,541,500",48.75,50.25,48.75,50,"89,541,500",0,1
466,PTT,2018-12-09 00:00:00+00:00,49.5,49.75,48.75,49,"70,998,100",49.5,49.75,48.75,49,"70,998,100",0,1
467,PTT,2018-09-13 00:00:00+00:00,52,52.25,50.25,50.25,"118,417,200",52,52.25,50.25,50.25,"118,417,200",0,1
468,PTT,2018-09-14 00:00:00+00:00,51.75,52.25,51.5,52.25,"48,676,600",51.75,52.25,51.5,52.25,"48,676,600",0,1
469,PTT,2018-09-17 00:00:00+00:00,51,51.75,50.75,51.5,"51,129,800",51,51.75,50.75,51.5,"51,129,800",0,1
470,PTT,2018-09-18 00:00:00+00:00,52,52.25,50.75,50.75,"102,707,000",52,52.25,50.75,50.75,"102,707,000",0,1
471,PTT,2018-09-19 00:00:00+00:00,52.5,53,52,52.25,"116,079,600",52.5,53,52,52.25,"116,079,600",0,1
472,PTT,2018-09-20 00:00:00+00:00,53.5,53.75,52.75,53,"117,463,700",53.5,53.75,52.75,53,"117,463,700",0,1
473,PTT,2018-09-21 00:00:00+00:00,53.75,54,53.25,53.75,"102,535,600",53.75,54,53.25,53.75,"102,535,600",0,1
474,PTT,2018-09-24 00:00:00+00:00,54,54,53.25,53.5,"42,751,100",54,54,53.25,53.5,"42,751,100",0,1
475,PTT,2018-09-25 00:00:00+00:00,54,54.25,53.75,54,"45,177,600",54,54.25,53.75,54,"45,177,600",0,1
476,PTT,2018-09-26 00:00:00+00:00,54,55,54,54,"41,601,500",54,55,54,54,"41,601,500",0,1
477,PTT,2018-09-27 00:00:00+00:00,54,54.5,53,54.25,"88,924,300",54,54.5,53,54.25,"88,924,300",0,1
478,PTT,2018-09-28 00:00:00+00:00,54.25,54.5,54,54.5,"49,890,000",54.25,54.5,54,54.5,"49,890,000",0,1
479,PTT,2018-01-10 00:00:00+00:00,54.75,55,54.5,54.75,"56,906,200",54.75,55,54.5,54.75,"56,906,200",0,1
480,PTT,2018-02-10 00:00:00+00:00,54.5,55.25,54.25,54.75,"75,827,200",54.5,55.25,54.25,54.75,"75,827,200",0,1
481,PTT,2018-03-10 00:00:00+00:00,53.5,54.75,53.25,54.5,"57,174,600",53.5,54.75,53.25,54.5,"57,174,600",0,1
482,PTT,2018-04-10 00:00:00+00:00,53,53.75,52.5,53.25,"79,805,500",53,53.75,52.5,53.25,"79,805,500",0,1
483,PTT,2018-05-10 00:00:00+00:00,52.5,53,52.25,52.5,"45,275,600",52.5,53,52.25,52.5,"45,275,600",0,1
484,PTT,2018-08-10 00:00:00+00:00,51.75,53,51.75,52.5,"62,608,300",51.75,53,51.75,52.5,"62,608,300",0,1
485,PTT,2018-09-10 00:00:00+00:00,52.25,52.5,51.75,52,"60,714,800",52.25,52.5,51.75,52,"60,714,800",0,1
486,PTT,2018-10-10 00:00:00+00:00,54,54,53,53,"84,425,100",54,54,53,53,"84,425,100",0,1
487,PTT,2018-11-10 00:00:00+00:00,51,52,50.75,51.25,"161,422,900",51,52,50.75,51.25,"161,422,900",0,1
488,PTT,2018-12-10 00:00:00+00:00,51.5,52,51,51.5,"78,177,000",51.5,52,51,51.5,"78,177,000",0,1
489,PTT,2018-10-16 00:00:00+00:00,51,51.75,51,51.5,"43,143,300",51,51.75,51,51.5,"43,143,300",0,1
490,PTT,2018-10-17 00:00:00+00:00,51,51.75,51,51.5,"39,322,500",51,51.75,51,51.5,"39,322,500",0,1
491,PTT,2018-10-18 00:00:00+00:00,51,51.5,50.5,50.75,"42,968,200",51,51.5,50.5,50.75,"42,968,200",0,1
492,PTT,2018-10-19 00:00:00+00:00,50.5,51,50.5,50.75,"60,801,700",50.5,51,50.5,50.75,"60,801,700",0,1
493,PTT,2018-10-22 00:00:00+00:00,50.25,51,50.25,50.75,"25,528,000",50.25,51,50.25,50.75,"25,528,000",0,1
494,PTT,2018-10-24 00:00:00+00:00,48.5,49.25,48.5,48.75,"99,742,400",48.5,49.25,48.5,48.75,"99,742,400",0,1
495,PTT,2018-10-25 00:00:00+00:00,49.5,50,47.75,47.75,"110,238,500",49.5,50,47.75,47.75,"110,238,500",0,1
496,PTT,2018-10-26 00:00:00+00:00,48.25,49.5,48.25,49.25,"94,270,400",48.25,49.5,48.25,49.25,"94,270,400",0,1
497,PTT,2018-10-29 00:00:00+00:00,48.75,49.5,48.5,48.5,"30,536,400",48.75,49.5,48.5,48.5,"30,536,400",0,1
498,PTT,2018-10-30 00:00:00+00:00,49.25,49.5,48.5,48.75,"43,117,500",49.25,49.5,48.5,48.75,"43,117,500",0,1
499,PTT,2018-10-31 00:00:00+00:00,51,51,49.5,50,"72,326,100",51,51,49.5,50,"72,326,100",0,1
500,PTT,2018-01-11 00:00:00+00:00,49.5,51,49.5,50.75,"101,938,000",49.5,51,49.5,50.75,"101,938,000",0,1
501,PTT,2018-02-11 00:00:00+00:00,49.75,50.25,49.25,49.75,"76,979,500",49.75,50.25,49.25,49.75,"76,979,500",0,1
502,PTT,2018-05-11 00:00:00+00:00,49.25,49.5,49,49.25,"46,735,900",49.25,49.5,49,49.25,"46,735,900",0,1
503,PTT,2018-06-11 00:00:00+00:00,49.75,50.25,49.5,49.5,"45,290,000",49.75,50.25,49.5,49.5,"45,290,000",0,1
504,PTT,2018-07-11 00:00:00+00:00,50.25,50.5,49.5,50.25,"61,291,900",50.25,50.5,49.5,50.25,"61,291,900",0,1
505,PTT,2018-08-11 00:00:00+00:00,50.75,51.25,50.75,50.75,"56,791,700",50.75,51.25,50.75,50.75,"56,791,700",0,1
506,PTT,2018-09-11 00:00:00+00:00,49.75,50.5,49.75,50.25,"47,183,700",49.75,50.5,49.75,50.25,"47,183,700",0,1
507,PTT,2018-12-11 00:00:00+00:00,49.75,50.25,49.75,50,"35,330,100",49.75,50.25,49.75,50,"35,330,100",0,1
508,PTT,2018-11-13 00:00:00+00:00,50,50.5,49.5,49.5,"60,123,200",50,50.5,49.5,49.5,"60,123,200",0,1
509,PTT,2018-11-14 00:00:00+00:00,49,49.5,48.5,49.5,"75,095,100",49,49.5,48.5,49.5,"75,095,100",0,1
510,PTT,2018-11-15 00:00:00+00:00,48.75,49.25,48.5,49,"57,846,600",48.75,49.25,48.5,49,"57,846,600",0,1
511,PTT,2018-11-16 00:00:00+00:00,48.75,49.25,48.5,48.75,"39,354,100",48.75,49.25,48.5,48.75,"39,354,100",0,1
512,PTT,2018-11-19 00:00:00+00:00,48.75,49,48.5,48.75,"36,193,800",48.75,49,48.5,48.75,"36,193,800",0,1
513,PTT,2018-11-20 00:00:00+00:00,48.5,49,48.25,48.75,"27,612,900",48.5,49,48.25,48.75,"27,612,900",0,1
514,PTT,2018-11-21 00:00:00+00:00,48.25,48.75,48,48,"53,508,900",48.25,48.75,48,48,"53,508,900",0,1
515,PTT,2018-11-22 00:00:00+00:00,48,48.75,48,48.5,"26,426,300",48,48.75,48,48.5,"26,426,300",0,1
516,PTT,2018-11-23 00:00:00+00:00,48.75,49,48,48.25,"39,162,200",48.75,49,48,48.25,"39,162,200",0,1
517,PTT,2018-11-26 00:00:00+00:00,48.5,48.75,48.25,48.5,"27,399,400",48.5,48.75,48.25,48.5,"27,399,400",0,1
518,PTT,2018-11-27 00:00:00+00:00,48.75,49,48.25,48.25,"32,470,700",48.75,49,48.25,48.25,"32,470,700",0,1
519,PTT,2018-11-28 00:00:00+00:00,49,49.5,48.75,49,"32,987,600",49,49.5,48.75,49,"32,987,600",0,1
520,PTT,2018-11-29 00:00:00+00:00,49.25,50,49.25,49.25,"31,648,400",49.25,50,49.25,49.25,"31,648,400",0,1
521,PTT,2018-11-30 00:00:00+00:00,49.25,50,49,49.5,"50,870,800",49.25,50,49,49.5,"50,870,800",0.73,1
522,PTT,2018-03-12 00:00:00+00:00,51.75,52.25,50.25,50.5,"102,166,400",51.75,52.25,50.25,50.5,"102,166,400",0,1
523,PTT,2018-04-12 00:00:00+00:00,51.5,51.75,51,51.5,"59,150,400",51.5,51.75,51,51.5,"59,150,400",0,1
524,PTT,2018-06-12 00:00:00+00:00,50.25,50.75,50,50.5,"57,776,700",50.25,50.75,50,50.5,"57,776,700",0,1
525,PTT,2018-07-12 00:00:00+00:00,49.5,50.75,49.5,50.5,"60,108,000",49.5,50.75,49.5,50.5,"60,108,000",0,1
526,PTT,2018-11-12 00:00:00+00:00,49.25,49.75,49,49.5,"51,995,700",49.25,49.75,49,49.5,"51,995,700",0,1
527,PTT,2018-12-12 00:00:00+00:00,49,49.75,48.75,49.5,"55,457,100",49,49.75,48.75,49.5,"55,457,100",0,1
528,PTT,2018-12-13 00:00:00+00:00,47.5,49.25,47,49,"107,105,500",47.5,49.25,47,49,"107,105,500",0,1
529,PTT,2018-12-14 00:00:00+00:00,47.75,48.25,47.25,47.5,"51,388,700",47.75,48.25,47.25,47.5,"51,388,700",0,1
530,PTT,2018-12-17 00:00:00+00:00,48,48.25,47.75,47.75,"39,167,300",48,48.25,47.75,47.75,"39,167,300",0,1
531,PTT,2018-12-18 00:00:00+00:00,48,47.75,47,47.5,"65,021,900",48,47.75,47,47.5,"65,021,900",0,1
532,PTT,2018-12-19 00:00:00+00:00,47,47.25,46.25,46.75,"87,102,700",47,47.25,46.25,46.75,"87,102,700",0,1
533,PTT,2018-12-20 00:00:00+00:00,46.75,47.25,46.5,46.75,"41,622,600",46.75,47.25,46.5,46.75,"41,622,600",0,1
534,PTT,2018-12-21 00:00:00+00:00,47.5,47.5,46.5,46.5,"52,923,700",47.5,47.5,46.5,46.5,"52,923,700",0,1
535,PTT,2018-12-24 00:00:00+00:00,47.5,48.25,47,47.25,"30,399,200",47.5,48.25,47,47.25,"30,399,200",0,1
536,PTT,2018-12-25 00:00:00+00:00,45.25,46.75,45.25,46.75,"57,988,500",45.25,46.75,45.25,46.75,"57,988,500",0,1
537,PTT,2018-12-26 00:00:00+00:00,45.5,45.75,45.25,45.5,"48,055,200",45.5,45.75,45.25,45.5,"48,055,200",0,1
538,PTT,2018-12-27 00:00:00+00:00,45.5,47.5,45.25,47,"92,559,300",45.5,47.5,45.25,47,"92,559,300",0,1
539,PTT,2018-12-28 00:00:00+00:00,46,46.5,45.75,45.75,"40,796,100",46,46.5,45.75,45.75,"40,796,100",0,1
540,PTT,2019-02-01 00:00:00+00:00,46.25,46.75,46.25,46.25,"30,481,900",46.25,46.75,46.25,46.25,"30,481,900",0,1
541,PTT,2019-03-01 00:00:00+00:00,45.5,47,45.25,46.5,"53,438,400",45.5,47,45.25,46.5,"53,438,400",0,1
542,PTT,2019-04-01 00:00:00+00:00,46.75,47,45.25,45.5,"60,708,300",46.75,47,45.25,45.5,"60,708,300",0,1
543,PTT,2019-07-01 00:00:00+00:00,48,48.75,47.25,47.25,"86,356,300",48,48.75,47.25,47.25,"86,356,300",0,1
544,PTT,2019-08-01 00:00:00+00:00,48,48.75,47.75,48.25,"50,671,500",48,48.75,47.75,48.25,"50,671,500",0,1
545,PTT,2019-09-01 00:00:00+00:00,48.25,49.25,48,49.25,"61,760,500",48.25,49.25,48,49.25,"61,760,500",0,1
546,PTT,2019-10-01 00:00:00+00:00,48.75,49,48,48.25,"70,224,300",48.75,49,48,48.25,"70,224,300",0,1
547,PTT,2019-11-01 00:00:00+00:00,49.25,49.25,48.75,48.75,"46,822,700",49.25,49.25,48.75,48.75,"46,822,700",0,1
548,PTT,2019-01-14 00:00:00+00:00,48,49,47.5,48.75,"63,594,700",48,49,47.5,48.75,"63,594,700",0,1
549,PTT,2019-01-15 00:00:00+00:00,47.75,48.5,47.5,48.25,"42,908,000",47.75,48.5,47.5,48.25,"42,908,000",0,1
550,PTT,2019-01-16 00:00:00+00:00,47.5,48.25,47,48,"71,303,600",47.5,48.25,47,48,"71,303,600",0,1
551,PTT,2019-01-17 00:00:00+00:00,47.25,48,47.25,47.25,"53,656,000",47.25,48,47.25,47.25,"53,656,000",0,1
552,PTT,2019-01-18 00:00:00+00:00,48.25,48.5,47.75,48,"43,114,000",48.25,48.5,47.75,48,"43,114,000",0,1
553,PTT,2019-01-21 00:00:00+00:00,48.75,49,48.5,48.5,"40,896,500",48.75,49,48.5,48.5,"40,896,500",0,1
554,PTT,2019-01-22 00:00:00+00:00,49.5,49.75,48.75,48.75,"60,630,600",49.5,49.75,48.75,48.75,"60,630,600",0,1
555,PTT,2019-01-23 00:00:00+00:00,49.5,50,49.25,49.5,"97,284,200",49.5,50,49.25,49.5,"97,284,200",0,1
556,PTT,2019-01-24 00:00:00+00:00,49,50,49,49.5,"65,759,600",49,50,49,49.5,"65,759,600",0,1
557,PTT,2019-01-25 00:00:00+00:00,48.75,49.25,48.25,49,"68,842,000",48.75,49.25,48.25,49,"68,842,000",0,1
558,PTT,2019-01-28 00:00:00+00:00,48.75,49.25,48.5,48.75,"44,516,700",48.75,49.25,48.5,48.75,"44,516,700",0,1
559,PTT,2019-01-29 00:00:00+00:00,48.25,48.75,47.25,48.5,"82,281,100",48.25,48.75,47.25,48.5,"82,281,100",0,1
560,PTT,2019-01-30 00:00:00+00:00,48.25,48.5,47.5,48.5,"51,236,800",48.25,48.5,47.5,48.5,"51,236,800",0,1
561,PTT,2019-01-31 00:00:00+00:00,48.5,49.25,48.5,48.5,"61,479,100",48.5,49.25,48.5,48.5,"61,479,100",0,1
562,PTT,2019-01-02 00:00:00+00:00,49.5,49.5,48.5,48.75,"45,486,300",49.5,49.5,48.5,48.75,"45,486,300",0,1
563,PTT,2019-04-02 00:00:00+00:00,49.25,49.75,49.25,49.75,"42,524,900",49.25,49.75,49.25,49.75,"42,524,900",0,1
564,PTT,2019-05-02 00:00:00+00:00,49.25,49.25,48.75,49.25,"18,570,600",49.25,49.25,48.75,49.25,"18,570,600",0,1
565,PTT,2019-06-02 00:00:00+00:00,48.75,49.25,48.75,49.25,"30,913,700",48.75,49.25,48.75,49.25,"30,913,700",0,1
566,PTT,2019-07-02 00:00:00+00:00,49,49.5,48.75,48.75,"43,047,500",49,49.5,48.75,48.75,"43,047,500",0,1
567,PTT,2019-08-02 00:00:00+00:00,48.5,49,48.5,48.75,"52,078,500",48.5,49,48.5,48.75,"52,078,500",0,1
568,PTT,2019-11-02 00:00:00+00:00,48.25,48.5,48,48.25,"45,073,400",48.25,48.5,48,48.25,"45,073,400",0,1
569,PTT,2019-12-02 00:00:00+00:00,48.5,48.5,48,48.25,"25,236,800",48.5,48.5,48,48.25,"25,236,800",0,1
570,PTT,2019-02-13 00:00:00+00:00,49,49.25,48.25,48.75,"55,507,500",49,49.25,48.25,48.75,"55,507,500",0,1
571,PTT,2019-02-14 00:00:00+00:00,48.25,49.25,48.25,49,"66,581,400",48.25,49.25,48.25,49,"66,581,400",0,1
572,PTT,2019-02-15 00:00:00+00:00,48.25,48.5,47.75,48.25,"51,281,500",48.25,48.5,47.75,48.25,"51,281,500",0,1
573,PTT,2019-02-18 00:00:00+00:00,49,49,48,49,"38,098,300",49,49,48,49,"38,098,300",0,1
574,PTT,2019-02-20 00:00:00+00:00,49,49,48.25,48.25,"54,250,800",49,49,48.25,48.25,"54,250,800",0,1
575,PTT,2019-02-21 00:00:00+00:00,48.75,49.25,48.75,49,"39,701,600",48.75,49.25,48.75,49,"39,701,600",0,1
576,PTT,2019-02-22 00:00:00+00:00,49.25,49.5,48.25,48.5,"54,555,900",49.25,49.5,48.25,48.5,"54,555,900",0,1
577,PTT,2019-02-25 00:00:00+00:00,49.75,50,49.25,49.5,"66,032,200",49.75,50,49.25,49.5,"66,032,200",0,1
578,PTT,2019-02-26 00:00:00+00:00,49,49.5,49,49.5,"56,262,500",49,49.5,49,49.5,"56,262,500",0,1
579,PTT,2019-02-27 00:00:00+00:00,49.25,49.5,48.75,49,"36,652,900",49.25,49.5,48.75,49,"36,652,900",0,1
580,PTT,2019-02-28 00:00:00+00:00,48.5,49.5,48.5,49.25,"74,772,600",48.5,49.5,48.5,49.25,"74,772,600",0,1
581,PTT,2019-01-03 00:00:00+00:00,48.75,48.75,48.25,48.5,"50,324,500",48.75,48.75,48.25,48.5,"50,324,500",0,1
582,PTT,2019-04-03 00:00:00+00:00,48.75,49,48.25,48.5,"42,714,600",48.75,49,48.25,48.5,"42,714,600",0,1
583,PTT,2019-05-03 00:00:00+00:00,49,49,49,49,"40,786,100",49,49,49,49,"40,786,100",0,1
584,PTT,2019-06-03 00:00:00+00:00,47.5,48,47.5,48,"39,502,400",47.5,48,47.5,48,"39,502,400",0.63,1
585,PTT,2019-07-03 00:00:00+00:00,47.75,48,47.25,47.5,"45,868,600",47.75,48,47.25,47.5,"45,868,600",0,1
586,PTT,2019-08-03 00:00:00+00:00,47.5,48,47.25,47.75,"42,416,300",47.5,48,47.25,47.75,"42,416,300",0,1
587,PTT,2019-11-03 00:00:00+00:00,47.25,48,47.25,47.5,"34,589,700",47.25,48,47.25,47.5,"34,589,700",0,1
588,PTT,2019-12-03 00:00:00+00:00,47.25,47.75,47.25,47.5,"34,074,500",47.25,47.75,47.25,47.5,"34,074,500",0,1
589,PTT,2019-03-13 00:00:00+00:00,47.75,47.75,46.75,47.25,"50,919,200",47.75,47.75,46.75,47.25,"50,919,200",0,1
590,PTT,2019-03-14 00:00:00+00:00,48,48.5,47.75,48,"47,689,700",48,48.5,47.75,48,"47,689,700",0,1
591,PTT,2019-03-15 00:00:00+00:00,48.25,48.5,47.75,48.25,"67,054,000",48.25,48.5,47.75,48.25,"67,054,000",0,1
592,PTT,2019-03-18 00:00:00+00:00,47.75,48.5,47.5,48.25,"50,423,100",47.75,48.5,47.5,48.25,"50,423,100",0,1
593,PTT,2019-03-19 00:00:00+00:00,48.5,48.75,47.75,47.75,"40,416,300",48.5,48.75,47.75,47.75,"40,416,300",0,1
594,PTT,2019-03-20 00:00:00+00:00,48.25,48.75,48,48.5,"37,376,700",48.25,48.75,48,48.5,"37,376,700",0,1
595,PTT,2019-03-21 00:00:00+00:00,48.25,48.75,48.25,48.25,"47,539,000",48.25,48.75,48.25,48.25,"47,539,000",0,1
596,PTT,2019-03-22 00:00:00+00:00,48.75,49.25,48.5,48.75,"46,427,000",48.75,49.25,48.5,48.75,"46,427,000",0,1
597,PTT,2019-03-25 00:00:00+00:00,47.75,48.5,47.5,48.25,"75,544,200",47.75,48.5,47.5,48.25,"75,544,200",0,1
598,PTT,2019-03-26 00:00:00+00:00,48,48.25,47.5,48,"48,308,300",48,48.25,47.5,48,"48,308,300",0,1
599,PTT,2019-03-27 00:00:00+00:00,47.5,48,47.25,47.75,"59,392,600",47.5,48,47.25,47.75,"59,392,600",0,1
600,PTT,2019-03-28 00:00:00+00:00,47.5,47.75,47,47.25,"45,521,900",47.5,47.75,47,47.25,"45,521,900",0,1
601,PTT,2019-03-29 00:00:00+00:00,48,48,47.5,47.75,"31,394,100",48,48,47.5,47.75,"31,394,100",0,1
602,PTT,2019-01-04 00:00:00+00:00,48,48.5,48,48.25,"42,727,400",48,48.5,48,48.25,"42,727,400",0,1
603,PTT,2019-02-04 00:00:00+00:00,48,48.5,48,48.25,"34,675,200",48,48.5,48,48.25,"34,675,200",0,1
604,PTT,2019-03-04 00:00:00+00:00,48.25,48.5,47.75,48.25,"62,638,000",48.25,48.5,47.75,48.25,"62,638,000",0,1
605,PTT,2019-04-04 00:00:00+00:00,48,48.25,47.75,48.25,"26,875,900",48,48.25,47.75,48.25,"26,875,900",0,1
606,PTT,2019-05-04 00:00:00+00:00,47.75,48.25,47.5,48,"28,256,400",47.75,48.25,47.5,48,"28,256,400",0,1
607,PTT,2019-09-04 00:00:00+00:00,48,48.25,47.75,47.75,"41,015,400",48,48.25,47.75,47.75,"41,015,400",0,1
608,PTT,2019-10-04 00:00:00+00:00,48.25,48.5,48,48,"47,147,000",48.25,48.5,48,48,"47,147,000",0,1
609,PTT,2019-11-04 00:00:00+00:00,48.25,48.5,48,48.25,"21,735,500",48.25,48.5,48,48.25,"21,735,500",0,1
610,PTT,2019-12-04 00:00:00+00:00,48,48.5,48,48.25,"20,434,800",48,48.5,48,48.25,"20,434,800",0,1
611,PTT,2019-04-17 00:00:00+00:00,48.5,48.75,48,48.25,"80,575,800",48.5,48.75,48,48.25,"80,575,800",0,1
612,PTT,2019-04-18 00:00:00+00:00,48.75,48.75,48.25,48.75,"26,839,600",48.75,48.75,48.25,48.75,"26,839,600",0,1
613,PTT,2019-04-19 00:00:00+00:00,48.5,48.75,48.5,48.5,"9,213,100",48.5,48.75,48.5,48.5,"9,213,100",0,1
614,PTT,2019-04-22 00:00:00+00:00,49.25,49.5,48.5,48.5,"85,567,700",49.25,49.5,48.5,48.5,"85,567,700",0,1
615,PTT,2019-04-23 00:00:00+00:00,49.5,50,49.25,49.25,"59,826,300",49.5,50,49.25,49.25,"59,826,300",0,1
616,PTT,2019-04-24 00:00:00+00:00,49.5,50.25,49.5,50,"66,025,200",49.5,50.25,49.5,50,"66,025,200",0,1
617,PTT,2019-04-25 00:00:00+00:00,49.5,49.75,49.25,49.5,"36,027,300",49.5,49.75,49.25,49.5,"36,027,300",0,1
618,PTT,2019-04-26 00:00:00+00:00,49.25,49.75,49,49.75,"42,478,000",49.25,49.75,49,49.75,"42,478,000",0,1
619,PTT,2019-04-29 00:00:00+00:00,48.75,49.25,48.75,49,"31,093,700",48.75,49.25,48.75,49,"31,093,700",0,1
620,PTT,2019-04-30 00:00:00+00:00,48.75,49.25,48.5,49,"36,313,700",48.75,49.25,48.5,49,"36,313,700",0,1
621,PTT,2019-02-05 00:00:00+00:00,49,49.25,48.75,49,"24,142,900",49,49.25,48.75,49,"24,142,900",0,1
622,PTT,2019-03-05 00:00:00+00:00,49.25,49.5,48.75,49,"34,370,400",49.25,49.5,48.75,49,"34,370,400",0,1
623,PTT,2019-07-05 00:00:00+00:00,48.75,49,48.25,49,"71,380,400",48.75,49,48.25,49,"71,380,400",0,1
624,PTT,2019-08-05 00:00:00+00:00,48,48.5,48,48.5,"60,392,200",48,48.5,48,48.5,"60,392,200",0,1
625,PTT,2019-09-05 00:00:00+00:00,47.5,48.25,47.5,48,"65,309,100",47.5,48.25,47.5,48,"65,309,100",0,1
626,PTT,2019-10-05 00:00:00+00:00,47.75,48,47.5,47.75,"39,293,800",47.75,48,47.5,47.75,"39,293,800",0,1
627,PTT,2019-05-13 00:00:00+00:00,47.5,48,47.25,47.75,"42,830,900",47.5,48,47.25,47.75,"42,830,900",0,1
628,PTT,2019-05-14 00:00:00+00:00,47.25,47.75,47,47.25,"53,515,100",47.25,47.75,47,47.25,"53,515,100",0,1
629,PTT,2019-05-15 00:00:00+00:00,47.25,47.75,47.25,47.5,"26,120,400",47.25,47.75,47.25,47.5,"26,120,400",0,1
630,PTT,2019-05-16 00:00:00+00:00,47,47.5,47,47.25,"38,097,800",47,47.5,47,47.25,"38,097,800",0,1
631,PTT,2019-05-17 00:00:00+00:00,46.5,47.5,46.5,47.25,"59,669,500",46.5,47.5,46.5,47.25,"59,669,500",0,1
632,PTT,2019-05-21 00:00:00+00:00,46.25,46.75,46.25,46.5,"63,587,200",46.25,46.75,46.25,46.5,"63,587,200",0,1
633,PTT,2019-05-22 00:00:00+00:00,46.5,46.75,46.25,46.25,"50,385,300",46.5,46.75,46.25,46.25,"50,385,300",0,1
634,PTT,2019-05-23 00:00:00+00:00,45.75,46.5,45.75,46.25,"32,282,200",45.75,46.5,45.75,46.25,"32,282,200",0,1
635,PTT,2019-05-24 00:00:00+00:00,45.75,46,45,45.25,"65,756,200",45.75,46,45,45.25,"65,756,200",0,1
636,PTT,2019-05-27 00:00:00+00:00,46.25,46.75,46,46,"25,633,000",46.25,46.75,46,46,"25,633,000",0,1
637,PTT,2019-05-28 00:00:00+00:00,47.25,47.25,46,46.5,"105,796,000",47.25,47.25,46,46.5,"105,796,000",0,1
638,PTT,2019-05-29 00:00:00+00:00,46.5,47,46.5,47,"32,579,800",46.5,47,46.5,47,"32,579,800",0,1
639,PTT,2019-05-30 00:00:00+00:00,46.25,46.75,46.25,46.5,"41,340,600",46.25,46.75,46.25,46.5,"41,340,600",0,1
